﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4nMlau89VAjmV7agkl7OY3","Fresh Eyes","Andy Grammer","Fresh Eyes","1","1","198001","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3odrUVQ9tvRpkC9II2oWzx","Still Falling For You - From "Bridget Jones's Baby"","Ellie Goulding","Still Falling For You (From "Bridget Jones's Baby" Original Motion Picture Soundtrack)","1","1","240867","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1zxZ8lz2mJspMvRrEd9sWT","Anywhere","Passenger","Anywhere","1","1","216200","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1nalr6pgeR33Oqy57JgTVT","i hate u, i love u (feat. olivia o'brien) - Robin Schulz Remix","gnash, Olivia O'Brien, Robin Schulz","i hate u, i love u (feat. olivia o'brien) [Robin Schulz Remix]","1","1","335593","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1oHCgpheYhmhQbhCmbhpWn","Mercy","Shawn Mendes","Mercy","1","1","208733","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5SgYgBYV4ZqoLIGvate9g1","Nobody But Me","Michael Bublé","Nobody But Me","1","1","179640","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:55mqjVWJDJ3AWxln12e3ro","Just Like Me","Britney Spears","Glory (Deluxe Version)","1","9","164533","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4X6Ms88o4EdhZUqWBWGeOZ","Love Me Down","Britney Spears","Glory (Deluxe Version)","1","10","198640","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4zdRqJjndUXZZLDbjT1MuU","Better","Britney Spears","Glory (Deluxe Version)","1","13","189933","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0prNGof3XqfTvNDxHonvdK","Scars To Your Beautiful","Alessia Cara","Know-It-All (Deluxe)","1","10","230226","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7kJlTKjNZVT26iwiDUVhRm","Blow Your Mind (Mwah)","Dua Lipa","Blow Your Mind (Mwah)","1","1","178583","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3SuffYZciEnwvhLRVAoWPj","Lovesick","Jacob Whitesides","Lovesick","1","1","194951","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6ynDLZeJjR2XitUKhS7KKW","Lady (Hear Me Tonight)","Modjo","Vintage Ibiza Classics","1","10","274373","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4uOKFydzAejjSFqYbv1XPt","Red Red Wine - Edit","UB40","The Very Best Of","1","5","183733","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:32IV8kXYvLQXtA5BhIu8fC","Girls Talk (Latin Remix)","Sammi Sanchez","Girls Talk (Latin Remix)","1","1","191326","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1FGXVdJ5SKjf8iGuzv6e0m","Kiss the Sky","Jason Derulo","Platinum Hits","1","12","222386","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0Fd7AwAyMJ1BZuOj7YbJwP","Wonderwall","Straight No Chaser","With A Twist (Deluxe)","1","8","172386","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3VNQstnwW8ER8PbexZAPgI","I Believe in You","Michael Bublé","I Believe in You","1","1","201813","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1vvNmPOiUuyCbgWmtc6yfm","My Way","Calvin Harris","My Way","1","1","219159","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3WWVDPjihd1VITBLF10nha","Forever Country","Artists Of Then, Now & Forever","Forever Country","1","1","242480","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2KIgC0WnwwcDPgv8ClxXfi","Up&Up - Freedo Remix","Coldplay, Freedo","Up&Up (Freedo Remix)","1","1","210294","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4bUJnHlljKD0jeRkZigrmE","London","Jeremih, Stefflon Don, Krept & Konan","Late Nights: Europe","1","7","233053","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3XIIOCu6B8PuGq5j61asEM","The Greatest","Sia, Kendrick Lamar","The Greatest","1","1","210893","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7IHvXVdzEv4WZOIlTTSlHw","Kids - Acoustic","OneRepublic","Kids (Acoustic)","1","1","223813","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0VktxcfOjm06TJiGHcLMZd","Rivals","Usher, Future","Rivals","1","1","228555","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:21WYgbVZkF0lKwi7Nlsgjf","Roses","Carly Rae Jepsen","EMOTION SIDE B","1","8","220106","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4Ce37cRWvM1vIGGynKcs22","Starving","Hailee Steinfeld, Grey, Zedd","Starving","1","1","181880","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3htUsih0HYXu1e1cV7y3Rg","Patience","Shawn Mendes","Illuminate (Deluxe)","1","10","175266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:64AuOzdVVZuN2pDMZtzDxI","Mercy - Acoustic","Shawn Mendes","Illuminate (Deluxe)","1","15","219146","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7BFYl8Xg1d2pEwjCSiESOL","Labor Of Love","Bon Jovi","Labor Of Love","1","1","303760","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1LD3303SwK0MCW5fWXin3K","Rivals","Usher, Future","Hard II Love","1","11","229786","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0rshmVuJzGS1wIJetgR2Tx","Sit Still, Look Pretty (feat. R!OT)","Daya, R!OT ","Sit Still, Look Pretty (feat. R!OT)","1","1","204739","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4f0ldNhe5ZsIhzene1nup1","Under the Grave","ROZES","Under the Grave","1","1","221064","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6hdkw1wzhIRYPlYDUtCY5m","Love Me Now","John Legend","Love Me Now","1","1","210306","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1PB1crNoxv0Jezj0Y8LqO0","Today","Brad Paisley","Today","1","1","229345","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0Og6ggyXEZMcKbE2PjclwV","Crash","Usher","Hard II Love","1","7","211386","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0HFvXXJzqYov18NItxpJmT","Amen","Hunter Hayes","Amen","1","1","212700","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2YlWk2pdedpxI8sLNKJ5zY","Cool","Daya","Cool","1","1","214883","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2rizacJSyD9S1IQUxUxnsK","All We Know","The Chainsmokers, Phoebe Ryan","All We Know","1","1","194080","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:67VjXKaaS5e2XhbtasmF1k","Closer (feat. Strøm)","SJUR, Saxity, Strøm","Closer (feat. Strøm)","1","1","196075","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa","Say You Won't Let Go","James Arthur","Say You Won't Let Go","1","1","211240","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0AKejOKlGdiB53QpwAeenO","Don't Wanna Know","Maroon 5, Kendrick Lamar","Don't Wanna Know","1","1","214480","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2eV1LrTao2QnteiYvdGakD","Trust Nobody","Cashmere Cat, Tory Lanez, Selena Gomez","Trust Nobody","1","1","218986","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2fUZ3aMp8amSaV0mp8s6rQ","The Mack","Nevada, Mark Morrison, Fetty Wap","The Mack","1","1","167038","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6Ei6QAnG87QHLRe0Nqgqy2","Into The Groove","Madonna","You Can Dance","1","6","506560","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1jaVdF0FSPTWi8E4MWiLPR","La Isla Bonita - Extended Remix","Madonna","True Blue (Reissue)","1","11","326773","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0CFkqIPnHpFpgCFqLP5IVB","Jack and Diane","80s Pop Stars","80s Party Vol 3","1","4","257773","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2BPfKiV9U0CR1dpUgeUwuH","She Drives Me Crazy","Fine Young Cannibals","The Raw And The Cooked","1","1","215773","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2WaOQWSv0D1tZNxyLvnGAI","Yeah Boy","Kelsea Ballerini","The First Time","1","11","194413","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1Wjk9qHVbxgOopOEP9SqLW","Sleep Without You","Brett Young","Brett Young EP","1","1","187813","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2Zw1UciFQWTbyMLSVJjdWX","California Dreamin'","Sia","San Andreas: Original Motion Picture Soundtrack","1","24","216146","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5knuzwU65gJK7IF5yJsuaW","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit, Sean Paul, Anne-Marie","Rockabye (feat. Sean Paul & Anne-Marie)","1","1","251088","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2aupzXVfgAkI4nnVR8dDMe","Turn It Up","Ciara, Usher","Basic Instinct","1","9","188546","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5ISQJvbQlHSStMlNcpTbyg","Wait","Emii","Wait","1","1","218285","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6iOeQNXb0fFP3TDCzVPts8","Dye My Hair","ALMA","Dye My Hair","1","1","207991","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1FUViuNSldssMIawrOXF2i","I Got You","Bebe Rexha","I Got You","1","1","191811","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0DNk7lEqDGCN6nDD0H8emF","September Song","JP Cooper","September Song","1","1","220290","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:28kwfhqP0K1f6ll0lpHg45","Words","Daya","Sit Still, Look Pretty","1","11","212923","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1WPZCd9STg1gc7he2oXBbh","Body Moves","DNCE","Body Moves","1","1","236453","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4RbZC2r7tQe03GeusalOwC","You Can't Hurry Love - 2016 Remastered","Phil Collins","The Singles","1","7","174080","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2Dx6OwbueJaZ3FHhNVLn3r","(Love Is Like A) Heatwave - 2016 Remastered","Phil Collins","The Singles","1","17","172373","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California - Remastered","Eagles","Hotel California (Remastered)","1","1","391376","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1YsK7uP9LHlqJJO3FHrKTb","You Gotta Not","Little Mix","You Gotta Not","1","1","191013","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0nsF6B4avArxVgAwgMg4ag","Someday (feat. Meghan Trainor)","Michael Bublé, Meghan Trainor","Nobody But Me","1","8","203453","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2uk0YH2ahN0UE5jaCMa5jn","Hair","Lady Gaga","Born This Way (Special Edition)","1","6","307893","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:16LI6SKWUziWOSYWhZNjwK","Unraveling","Salt Cathedral, Matisyahu","Unraveling","1","1","212000","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3RxPTqpDtIeLBKqInzYjSe","Trust Nobody","Cashmere Cat, Tory Lanez, Selena Gomez","Trust Nobody","1","1","218986","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1N2uw5Dfl0HppWRuHQr2Jq","Changing Tides","The Fray","Changing Tides","1","1","209680","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4BiMwjx02h8OLUoqNfCqc8","Candyland","Love and Theft","Candyland","1","1","181120","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6FWrlXo99QRmPtOeUSWDjv","Dibs","Kelsea Ballerini","The First Time","1","9","183946","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6RVz4ORFnJI2Ye4DgWUUVF","Changing Tides","The Fray","Through the Years: The Best of The Fray","1","12","209680","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:56cswAa9WdFBsjsTyPBAKA","Bad Things - With Camila Cabello","Machine Gun Kelly, Camila Cabello","Bad Things","1","1","239280","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0TzWLXV3gnCqTSzOYrLs8h","One Step At A Time","Bearson, Nat Dunn","One Step At A Time","1","1","195349","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6uYljgIIEXk52bRrUNJGOM","Made Of Stone","BACALL, Malo, Prince Osito","Made Of Stone","1","1","169259","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0HVj61S4pQJdQhgZP61G65","I Would Like","Zara Larsson","I Would Like","1","1","226720","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5ui8aAJN6W7dvE8hR2OhZS","Would I Lie To You - Cash Cash Remix","David Guetta, Cedric Gervais, Chris Willis, Cash Cash","Would I Lie To You (Cash Cash Remix)","1","1","303070","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6dIVtsEtS1hXSIZuuWZ2Qj","One Shot","Robin Thicke, Juicy J","One Shot","1","1","200573","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:59KIUHbv93z1FWP7aC8DQb","That Love - Black Caviar Remix","Shaggy, Black Caviar","That Love (Black Caviar Remix)","1","1","220363","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1G8yVHxDLlEjDAt02Dfbmi","Is This Love - Remix","Bob Marley & The Wailers, LVNDSCAPE, Bolier","Is This Love (Remix)","1","1","199655","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1ZX8uNsvwzdDoszb0UCBnM","In My Foreign (feat. Ty Dolla $ign, Lil Yachty, Nicky Jam & French Montana)","The Americanos, Nicky Jam, Ty Dolla $ign, French Montana, Lil Yachty","In My Foreign (feat. Ty Dolla $ign, Lil Yachty, Nicky Jam & French Montana)","1","1","217892","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2ZiDfw6UdzDu754cBiwgEG","No Lie","Sean Paul, Dua Lipa","No Lie","1","1","221176","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1LWEjUzrngRXdUBaf7GWYI","She Sets The City On Fire","Gavin DeGraw","She Sets The City On Fire","1","1","218631","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3eRvE11OJfCYnaZwCFhMZD","Nervous - The Ooh Song/Mark McCabe Remix","Gavin James, Mark McCabe","Nervous (The Ooh Song/Mark McCabe Remix)","1","1","195413","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0MhCb3iakymVqQIOeYPSUf","Soldier","Gavin DeGraw","Sweeter","1","4","211386","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:62M9yafZsSRzlsphzeJPGo","Brother (feat. Gavin DeGraw)","NEEDTOBREATHE, Gavin DeGraw","Brother","1","1","208205","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4PrR8WRPC1ZVhWVo5GraVp","Helpless (feat. Ja Rule)","Ashanti, Ja Rule","Helpless (feat. Ja Rule) [from The Hamilton Mixtape]","1","1","215373","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:14aql0dd1fbiPNcAbxshze","Sign Language","Dylan Gardner","Sign Language","1","1","190171","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7tTElNyvXsfFcxDXIiH5cm","Daddy Lessons","Beyoncé, Dixie Chicks","Daddy Lessons","1","1","385413","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5gUmE1SnJ0ejuOdS5ChgvO","Working Girl","Train","Working Girl","1","1","224146","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:720IIHD0NvNfDURgWSB3rP","Say You Won't Let Go - Luca Schreiner Remix","James Arthur, Luca Schreiner","Say You Won't Let Go (Luca Schreiner Remix)","1","1","204706","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0iBGgTRtJU8XEjdRL8ZFQi","Classic (feat. Fetty Wap & POWERS )","The Knocks, Fetty Wap, POWERS","Classic (feat. Fetty Wap & POWERS)","1","1","219388","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0xwPzLmBAYro8BUz7MrtAo","Make You Miss Me","Sam Hunt","Montevallo","1","7","225693","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4Gzvu0cA7LvFYxTjn2Kh8n","Work","Little Big Town","Wanderlust","1","4","176613","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4DXfOXYv0ki7IR3P0XRcMY","Speakers","Sam Hunt","Montevallo","1","10","228093","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2OawRn0NvWkStuemgdae4i","My Boo - Hitman's Club Mix","Ghost Town DJs","So So Def Bass All-Stars","1","2","346840","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:33qw98yPnShEQMoF72ORUa","Amazing","Danny Saucedo","Amazing","1","1","181266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:084rSHN2xIfUrwShDgzk1Q","I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston","I Will Always Love You: The Best Of Whitney Houston","1","5","290426","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3tSi6iFO9yLGIYIqMEgjC9","I Want You Back","The Jackson 5","Anthology: Jackson 5","1","1","179226","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1SssFw74DdHVjRa6ADggdD","Sweat (A La La La La Long)","Inner Circle","Blazzin' Fire","1","2","227067","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1Rvl8qsKJurfFTyWLBI9ib","Baby, I Love Your Way","Big Mountain, Tom Lord-Alge","The Best Of Big Mountain","1","1","249520","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2QsZVnbWVSjKMXK6K3uRBL","U Remind Me","Usher","8701","1","2","266893","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3trS6e40JCVUOpPVt5OdHj","Adorn","Miguel","Kaleidoscope Dream","1","1","193146","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2vgCM9swUTBS73jS5FmNQE","Right Here - Human Nature Radio Mix","SWV, Teddy Riley, Franklyn Grant, Allen Gordon, Jr.","Platinum & Gold Collection","1","3","224733","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2NVpYQqdraEcQwqT7GhUkh","Ain't Nobody","Chaka Khan","Epiphany: The Best Of Chaka Khan, Vol. 1","1","1","280853","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:64eY1toU2tMGoXST76M8Lc","What You Got (feat. Akon)","Colby O'Donis","Colby O","1","1","243240","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0sF5o3tT5AK4hhz8tgdHpF","No Lie","Sean Paul, Dua Lipa","No Lie","1","1","221176","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0BCy325UZyR9z0t0uxwn2N","H.O.L.Y.","Florida Georgia Line","Dig Your Roots","1","4","194186","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4sDSkmacergclAYN5zCnMj","80s Mercedes","Maren Morris","HERO","1","5","211767","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0pd6dKmF1PfxX7dWW1Tdtu","Love You More - Acoustic","Olly Murs","24 HRS (Acoustic) - EP","1","4","175293","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4n2IlA2RbmBLnErIaKRhX2","Over and Over - RedOne and T.I. Jakke Remix","The Goo Goo Dolls, RedOne, T.I. Jakke","Over and Over (RedOne and T.I. Jakke Remix)","1","1","224550","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4ii8PaPEW8BDAVysDx0bu2","Kite Like Girl","Gavin DeGraw","Something Worth Saving","1","3","200213","spotify:user:122199385","2018-04-13T15:53:13Z"
